"id","date","station_name","station_code","parameter","average_temperature","standard_deviation","highest_temperature","lowest_temperature","state_name","district_name","state_code","district_code"
1752,"1983-01-01","shimla","42083","minimum temperature",1.2,1.2,1.2,1.2,"himachal pradesh","shimla","02","023"
1753,"1983-02-01","shimla","42083","minimum temperature",0.5,0.9,0.5,0.5,"himachal pradesh","shimla","02","023"
1754,"1983-03-01","shimla","42083","minimum temperature",4.2,2.5,4.2,4.2,"himachal pradesh","shimla","02","023"
1755,"1983-04-01","shimla","42083","minimum temperature",7.3,4.3,7.3,7.3,"himachal pradesh","shimla","02","023"
1756,"1983-05-01","shimla","42083","minimum temperature",11.9,6.5,11.9,11.9,"himachal pradesh","shimla","02","023"
1757,"1983-06-01","shimla","42083","minimum temperature",14.6,8.4,14.6,14.6,"himachal pradesh","shimla","02","023"
1758,"1983-07-01","shimla","42083","minimum temperature",14.2,9.5,14.2,14.2,"himachal pradesh","shimla","02","023"
1759,"1983-08-01","shimla","42083","minimum temperature",14.4,10.2,14.4,14.4,"himachal pradesh","shimla","02","023"
1760,"1983-09-01","shimla","42083","minimum temperature",13.7,10.7,13.7,13.7,"himachal pradesh","shimla","02","023"
1761,"1983-10-01","shimla","42083","minimum temperature",9.9,10.6,9.9,9.9,"himachal pradesh","shimla","02","023"
1762,"1983-11-01","shimla","42083","minimum temperature",7.1,10.3,7.1,7.1,"himachal pradesh","shimla","02","023"
1763,"1983-12-01","shimla","42083","minimum temperature",3.1,9.9,3.1,3.1,"himachal pradesh","shimla","02","023"
1764,"1983-01-01","shimla","42083","maximum temperature",8.7,8.7,8.7,8.7,"himachal pradesh","shimla","02","023"
1765,"1983-02-01","shimla","42083","maximum temperature",8.0,8.4,8.0,8.0,"himachal pradesh","shimla","02","023"
1766,"1983-03-01","shimla","42083","maximum temperature",12.4,9.9,12.4,12.4,"himachal pradesh","shimla","02","023"
1767,"1983-04-01","shimla","42083","maximum temperature",16.0,11.7,16.0,16.0,"himachal pradesh","shimla","02","023"
1768,"1983-05-01","shimla","42083","maximum temperature",20.6,14.0,20.6,20.6,"himachal pradesh","shimla","02","023"
1769,"1983-06-01","shimla","42083","maximum temperature",23.2,15.9,23.2,23.2,"himachal pradesh","shimla","02","023"
1770,"1983-07-01","shimla","42083","maximum temperature",21.1,16.7,21.1,21.1,"himachal pradesh","shimla","02","023"
1771,"1983-08-01","shimla","42083","maximum temperature",20.9,17.3,20.9,20.9,"himachal pradesh","shimla","02","023"
1772,"1983-09-01","shimla","42083","maximum temperature",21.1,17.8,21.1,21.1,"himachal pradesh","shimla","02","023"
1773,"1983-10-01","shimla","42083","maximum temperature",18.2,17.8,18.2,18.2,"himachal pradesh","shimla","02","023"
1774,"1983-11-01","shimla","42083","maximum temperature",15.2,17.6,15.2,15.2,"himachal pradesh","shimla","02","023"
1775,"1983-12-01","shimla","42083","maximum temperature",10.6,17.1,10.6,10.6,"himachal pradesh","shimla","02","023"
1776,"1983-01-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1777,"1983-02-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1778,"1983-03-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1779,"1983-04-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1780,"1983-05-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1781,"1983-06-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1782,"1983-07-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1783,"1983-08-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1784,"1983-09-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1785,"1983-10-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1786,"1983-11-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1787,"1983-12-01","shimla_a","42084","minimum temperature","","","","","himachal pradesh","shimla","02","023"
1788,"1983-01-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
1789,"1983-02-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
1790,"1983-03-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
1791,"1983-04-01","shimla_a","42084","maximum temperature","","","","","himachal pradesh","shimla","02","023"
